feature_0,feature_1,feature_2,feature_3,feature_4,prediction,confidence,model_version,timestamp
-1.4471124724230873,-1.3226996123544024,-0.9972468276014818,0.3997742267234366,-0.9054790553600608,0,1.0,1,2026-06-09 07:59:08.314508
-0.3781625540393897,1.2992282977860654,-0.35626397106142593,0.7375155684670865,-0.933617680009877,0,0.9683110117912292,1,2026-06-09 07:59:08.347871
-0.20543755786763002,-0.9500220549105812,-0.3390330759005625,0.8403081374573955,-1.7273204231923487,0,1.0,1,2026-06-09 07:59:08.378951
0.43442364354585733,0.2377356023322779,-0.5941499556967944,-1.4460578543884546,0.07212950771386951,0,1.0,1,2026-06-09 07:59:08.413061
-0.5294927090638024,0.23267621135470395,0.02185214552344288,1.6017788913209154,-0.23935562747302427,1,1.0,1,2026-06-09 07:59:08.441683
-1.023497492621865,0.17927563495631615,0.21999668397176517,1.3591875752404365,0.8351112459145785,1,1.0,1,2026-06-09 07:59:08.472016
0.35687105914950934,1.4633028912195618,-1.188763054322851,-0.6397515327497477,-0.9265759414055249,0,1.0,1,2026-06-09 07:59:08.499075
-0.38980980315576796,-1.3766861475563088,0.6351509468144043,-0.22222269709877338,-1.4708062945026579,0,1.0,1,2026-06-09 07:59:08.530291
-1.0155790812075416,0.3135138474501953,0.8381265678943811,1.9967308916917865,2.9138624660073296,1,1.0,1,2026-06-09 07:59:08.556881
0.4144094332759964,-0.9895381200318641,-2.132046280731309,0.2677114623438358,-0.812941095310326,0,1.0,1,2026-06-09 07:59:08.584903
-0.41535726017968533,-0.6120967990598081,-0.14079088641638526,1.0659802307876436,0.15704856744534462,1,0.9999867677688599,1,2026-06-09 07:59:08.612848
-0.1586348370386883,-1.0356537528258116,-1.674682944704357,-0.4863079090733309,-0.05378255081832049,0,1.0,1,2026-06-09 07:59:08.643515
1.767929913579883,0.13027452147288585,0.9827395110230576,-0.49929559853915206,-1.1849437664170246,0,0.9994762539863586,1,2026-06-09 07:59:08.675086
-0.9651167622323719,-0.7252260645357532,2.1284697324351645,-0.8213866792243861,0.838489203736345,1,1.0,1,2026-06-09 07:59:08.707007
-0.9029271780870264,0.9315730128742441,0.38495096610586316,-0.1566378976580904,-0.040762526135434025,1,0.9994681477546692,1,2026-06-09 07:59:08.737363
-0.6547876954293904,0.44607220148208054,-0.45498348034078,-1.2256057637672482,-1.2779375743196193,0,1.0,1,2026-06-09 07:59:08.772031
0.17258791772211948,1.579091256410435,0.15999161357343825,-0.11863832610988256,0.2858261396025429,1,1.0,1,2026-06-09 07:59:08.803591
1.3060017417068248,0.21938250136385634,-0.41092723083373717,1.1062887100598888,0.4287564384616135,1,1.0,1,2026-06-09 07:59:08.844613
1.535755991995992,0.18323443722190613,-1.2244690317205003,-1.368159199245665,1.6509279322312496,1,0.9999537467956543,1,2026-06-09 07:59:08.879553
1.723665720783297,-0.17951921328260065,-0.38318732113598775,1.4614442922422022,-1.107045682043488,1,0.9983248114585876,1,2026-06-09 07:59:08.914257
-0.8947270189558264,0.6433267946890444,-0.3946051228595896,-0.005121866720071296,-0.16344289852451258,0,0.9999662637710571,1,2026-06-09 07:59:08.947412
0.33757454879893356,1.4074818613137168,0.09058490690174555,0.6439387932768579,-2.0501721010310225,0,0.9999972581863403,1,2026-06-09 07:59:08.979222
-0.04871840193011795,-0.8432302702928711,-1.218813060423628,-0.8781523669287508,-0.33412344070081207,0,1.0,1,2026-06-09 07:59:09.016237
0.9159025423560131,-1.326392717739564,0.030631492594417446,-0.4841694333335785,-0.32767309436196085,0,1.0,1,2026-06-09 07:59:09.049616
1.0027578253046041,0.5381154370039261,1.3373981074427437,-0.15450567924990047,-0.695942611670703,1,0.9999996423721313,1,2026-06-09 07:59:09.079352
-0.22385881688049952,0.2424967912712216,0.17657335845371103,-1.0843880722333665,0.09048978162787422,0,0.9999991655349731,1,2026-06-09 07:59:09.110155
0.22822833013890514,2.5174740375339204,1.8768446112816701,-0.8532433505588201,-0.2873833615491761,1,1.0,1,2026-06-09 07:59:09.144685
-1.4634420018370031,-0.5907070139634865,0.3156050035903405,1.2058536208882336,-0.7290838377436085,0,0.9998695850372314,1,2026-06-09 07:59:09.177807
-0.6541464400677965,-2.147289029738655,-0.16266592054490767,-1.062414411859563,-0.5294394273660737,0,1.0,1,2026-06-09 07:59:09.215645
-0.8768607781675882,-0.09426255425255699,-1.7577283913566313,-1.4670452453909906,2.129247112028298,0,0.9999994039535522,1,2026-06-09 07:59:09.249105
-1.287422581274031,-1.0967855784546396,1.836913528321314,2.905067169240407,-1.1715666288253417,1,1.0,1,2026-06-09 07:59:09.287334
-0.36824895678803055,0.34155555094050954,1.7286976444055924,-0.9868570784282374,-0.24527784594210975,1,0.9196893572807312,1,2026-06-09 07:59:09.324894
0.777337576061744,0.43476607446661863,-0.37615607123009925,-0.13382296451604114,-1.3748958083699818,0,1.0,1,2026-06-09 07:59:09.365745
-0.23817374397466523,-0.2663874900089551,0.23216988962625595,-0.555327218819016,0.471538522545139,0,0.9637243151664734,1,2026-06-09 07:59:09.399227
1.0127158178198286,0.15542932766846604,0.35175640839920347,0.053155347577867364,8.439309141418043e-05,1,0.9999979734420776,1,2026-06-09 07:59:09.433958
-0.7215580335428474,0.316494261673308,-0.09728659841348947,2.093168308930595,1.5733549024752425,1,1.0,1,2026-06-09 07:59:09.475494
0.3858465525565008,-0.7630572096947675,-1.112411471983418,1.191142953088865,0.2627492251471385,1,0.9989006519317627,1,2026-06-09 07:59:09.517095
0.4801434033916108,-1.7445859869741926,0.9274384815581808,0.45442033821436295,-1.110430684414478,0,0.9999998807907104,1,2026-06-09 07:59:09.550581
-0.47152480744994896,0.2637172043565196,0.05246679835624363,-0.292171185803555,-0.10348826806596086,0,0.9999091625213623,1,2026-06-09 07:59:09.585911
-0.25197737820688537,0.15256251210246857,1.471491972993157,-2.5666584409312976,-0.23685026450968424,0,1.0,1,2026-06-09 07:59:09.619232
0.17651242137244696,0.2959939896870995,-0.37191458132128985,-1.7567217824785826,0.32799548371410964,0,1.0,1,2026-06-09 07:59:09.648971
1.752350214164185,-1.5088614049161377,0.8888280136981883,-0.3035252231228939,-0.0363243458288473,1,0.9733825325965881,1,2026-06-09 07:59:09.679449
-1.027898510703949,-0.30945617235587664,1.3250445946989584,0.607655241987707,1.757311605409944,1,1.0,1,2026-06-09 07:59:09.709523
1.2024118889776936,0.4640866789295762,1.768934526167792,0.46399315873829877,0.852988176797059,1,1.0,1,2026-06-09 07:59:09.746558
-0.27157095353470834,0.09154581585920482,-0.6724238233002768,1.014583934594853,-1.1533036231148657,0,0.9999997615814209,1,2026-06-09 07:59:09.780917
0.8073503424176613,-0.16565105750515946,1.1962470934673193,0.7758689887312599,1.8456461576468015,1,1.0,1,2026-06-09 07:59:09.817985
0.7557746911386448,-1.5470402556532408,-0.04195317289820084,-1.147007192594816,-0.49327984236627465,0,1.0,1,2026-06-09 07:59:09.857412
1.5362284332767215,0.662533810897696,-0.6739304285787463,-0.9887173664403989,0.05778209287626079,0,0.9998964071273804,1,2026-06-09 07:59:09.888228
-1.1915601493811279,-0.6461402773965811,0.3370094715512439,1.180312036106696,0.6337614722244398,1,1.0,1,2026-06-09 07:59:09.923470
-2.2662895085981,0.3293667290302598,0.09703357323257791,0.4388902853726931,1.6412096816512072,1,1.0,1,2026-06-09 07:59:09.959899
-2.038238276804743,-0.5661034251911056,0.6159063227933547,-1.5565943994539424,1.5009490480535088,0,0.9999796152114868,1,2026-06-09 07:59:09.992849
0.3933566127006584,0.871583985843404,-0.5459436615217945,0.8387636899662105,1.0934715559890382,1,1.0,1,2026-06-09 07:59:10.028608
0.2578780201371684,0.25940089269869593,0.2953432392817259,-0.8383452647393816,-0.12252868024035293,0,0.9999691247940063,1,2026-06-09 07:59:10.060845
-0.1275225324523588,0.4083938643534951,1.0248242469102946,-1.0335360819784094,-0.10000903031957764,0,0.9942162036895752,1,2026-06-09 07:59:10.101004
1.5064555476589732,-0.7185882288125641,-0.7972500172903203,0.22730619183119358,0.8693851904853201,1,0.9999986886978149,1,2026-06-09 07:59:10.134722
0.03642605556065933,1.3539605904369891,0.8817939825665269,0.8668200668900619,0.5791165013240933,1,1.0,1,2026-06-09 07:59:10.174686
2.352653100346085,-0.1801616888660442,-1.978522292066514,1.6292543615171409,-0.4326994309568256,1,0.9990691542625427,1,2026-06-09 07:59:10.209437
0.13288044434303303,1.3345506848605269,-1.5772595410589254,-1.2266472141061395,-1.5762779371188538,0,1.0,1,2026-06-09 07:59:10.247634
-0.7691362900254238,0.4646366060169936,0.549187842812771,0.30127417932855377,-1.3877658838923665,0,0.9999992847442627,1,2026-06-09 07:59:10.283471
-2.285103436632644,0.07935358539038226,-0.44677603363833573,0.4843857717166118,0.7269536262212701,1,0.6129093170166016,1,2026-06-09 07:59:10.320809
0.1632414320586819,0.7851330853758538,0.25421137411506844,0.5550647056014667,-0.6796732628698824,1,0.9998440742492676,1,2026-06-09 07:59:10.356979
-0.15461141383145854,0.22177609665695724,0.8455284754174188,-0.3687411722245721,0.5461672557321127,1,0.9999998807907104,1,2026-06-09 07:59:10.397910
-0.24083879191537902,-0.09254216732813036,0.854519042024073,-1.968060371054156,-1.271472328074761,0,1.0,1,2026-06-09 07:59:10.435444
-1.4571853974428208,-2.308616119848305,-0.6532644401551767,0.7744338997277405,-0.2598840663825747,0,1.0,1,2026-06-09 07:59:10.471324
0.22279008194185212,1.1142174967107925,1.3526861322676915,-0.04413793472613955,1.3785858895693972,1,1.0,1,2026-06-09 07:59:10.505193
0.11712665843410922,-0.8123982238274621,-0.5694003521987352,-1.4555365125650164,-0.8631338537336524,0,1.0,1,2026-06-09 07:59:10.542650
-0.33301668807442913,0.8285850193786016,1.7457698311659837,-1.3571815153770401,0.41782746825991895,1,0.9999998807907104,1,2026-06-09 07:59:10.579213
-1.0155439391575345,0.499697088463202,-0.1060866506877266,-1.8059058258475305,0.9532969915684844,0,0.9999998807907104,1,2026-06-09 07:59:10.614569
-0.580000712808731,-0.5089002383735546,-1.04475241128969,-0.6292832766875555,0.45289044069491724,0,1.0,1,2026-06-09 07:59:10.646823
-0.16424434093640553,0.35366200228248107,0.3869218539288437,1.3456616555281669,-0.3177861508643793,1,1.0,1,2026-06-09 07:59:10.682443
-1.451857816845732,1.092222416571983,-0.30648817209725465,1.1395924445773769,0.40837711318247044,1,1.0,1,2026-06-09 07:59:10.710094
-0.10613753020334493,0.37377589404629513,1.9760125601262994,2.101980529053753,0.09438113513277871,1,1.0,1,2026-06-09 07:59:10.743530
0.1851905933170753,1.1012401574663855,-0.8206610327673471,0.35807037261825514,-0.0008628479538564,1,0.9998924732208252,1,2026-06-09 07:59:10.774765
0.3389082114575536,-0.8083688059494057,-1.564567493308969,-2.047983435991292,-1.092384112989608,0,1.0,1,2026-06-09 07:59:10.805946
-0.433675284939333,-0.2681915866487618,1.9622311624295168,1.130993369907298,-0.9370911163416272,1,1.0,1,2026-06-09 07:59:10.838083
0.37270845245095696,-0.38207823635032506,-0.2593638380400951,0.210325649415382,0.6441711169753933,1,0.9999955892562866,1,2026-06-09 07:59:10.870885
-0.31425848388401534,1.0888515327343584,-1.1169382261424041,0.031339062362268445,2.622673726595832,1,1.0,1,2026-06-09 07:59:10.906944
0.2480797426252751,1.4582145066061727,0.11652017817320817,0.6057770953297967,-0.03178319439269153,1,1.0,1,2026-06-09 07:59:10.943273
-0.14540758116420444,-0.7544823967254196,0.45530135895755325,-0.8265371891857679,0.6905852363134292,0,0.993684709072113,1,2026-06-09 07:59:10.979212
1.1102870044459099,0.39153140723722996,-0.26124873355569184,0.4789655793086961,-0.2836730555464126,1,0.9999631643295288,1,2026-06-09 07:59:11.017704
0.9605471254651493,-1.8064060842151237,-0.3106073681186462,-1.9658119951239978,-1.4700608302272051,0,1.0,1,2026-06-09 07:59:11.056965
1.3888622298139093,0.920184981971686,-0.6944802332847904,-1.477503456040897,-2.9395288378416513,0,1.0,1,2026-06-09 07:59:11.093320
-0.5184955079326345,2.4454150122474023,0.4598842714636474,-0.5345722860494895,0.4900802095003063,1,1.0,1,2026-06-09 07:59:11.128220
-1.535958352994443,-0.2723233626976354,0.1244774730157385,-0.061100651821048506,0.8158061216900806,1,0.9930319786071777,1,2026-06-09 07:59:11.181123
0.3696452262360524,0.693326018107997,-0.6633722822307594,0.9228154084105481,1.6539369476239913,1,1.0,1,2026-06-09 07:59:11.219849
-0.9451495196514126,-0.8626956557145598,1.3607843363202328,-0.1663439866950603,1.428821392066557,1,1.0,1,2026-06-09 07:59:11.262121
-0.41753571189218386,1.4800455762707112,0.15648581680545218,0.2832288233226952,1.5897180216699043,1,1.0,1,2026-06-09 07:59:11.306459
-0.3367704774441712,-0.9161220959249583,-0.4235642080283543,0.4773339506431387,-1.5407590721805144,0,1.0,1,2026-06-09 07:59:11.340860
0.6624709026511215,-0.5137713176177432,1.1728126607335634,-2.3692603049004717,-0.7615657751041687,0,1.0,1,2026-06-09 07:59:11.447583
-1.661468151234102,-0.8012294663639525,0.2726659011089431,-0.1542266254497549,-0.22837756894801495,0,1.0,1,2026-06-09 07:59:11.493086
-0.1341848713800608,0.22838824061994342,-0.9835360419431077,0.7318496408990508,0.6876659703854839,1,0.9999992847442627,1,2026-06-09 07:59:11.531659
0.410037937656101,0.5815334427512632,0.3214180008086595,2.0600733027310674,-0.062094171052509896,1,1.0,1,2026-06-09 07:59:11.570620
-0.2820832183345767,-0.7285275803573779,-1.007262670577837,-1.2194717876010754,-0.8637973132309185,0,1.0,1,2026-06-09 07:59:11.608694
-0.04568038165207131,0.3592951284977145,0.07614205855216179,-0.7405352774297129,0.9251845640199633,1,0.9999969005584717,1,2026-06-09 07:59:11.642370
0.7644126723009476,-0.134648307422017,-0.627916144664712,0.5734279208297995,0.21297358748610445,1,0.9999638795852661,1,2026-06-09 07:59:11.688057
-1.4231272594150477,-0.04298025598440489,0.28703581207438106,-0.8746947864877538,0.214843392837443,0,1.0,1,2026-06-09 07:59:11.723159
-1.4298224852577892,1.3611861000121708,1.2729499850594317,-0.22751733430296475,0.3884543378390732,1,1.0,1,2026-06-09 07:59:11.756630
-2.384921965799875,-1.131347660265333,-0.2687789201521298,-1.0471330214268593,0.7393964826306588,0,1.0,1,2026-06-09 07:59:11.789445
2.022296530747994,-1.151614719429302,-0.8124634040851927,0.26044836830993034,1.6361161484996207,1,1.0,1,2026-06-09 07:59:11.823202
-1.1973743125399032,0.27403612230694196,1.8462988508131086,-1.6267591481792674,-1.2560692068458321,0,1.0,1,2026-06-09 07:59:11.863829
-0.39860660646083823,-0.495588412855411,0.8376012877536446,0.2666597198208381,-1.7499620596421284,0,1.0,1,2026-06-09 07:59:11.908104
0.5654104029008109,-0.5275388873556505,1.3244472169412391,-0.5775875364369196,-0.5866152831022357,0,0.9997072815895081,1,2026-06-09 07:59:11.940746
0.5911316108045315,0.8129264823369367,0.4980993639362036,-1.6355973173848082,0.5880344399282511,1,0.9793906211853027,1,2026-06-09 07:59:11.974729
-0.9843080516743989,0.2852761115882635,-1.3737344353990601,0.49632214754306364,-0.7565989043073725,0,1.0,1,2026-06-09 07:59:12.009814
-1.2326346502605217,0.7638201364823995,0.2916445216767513,-0.5639768013928971,1.5011788490210642,1,1.0,1,2026-06-09 07:59:12.037758
-0.39065242156974245,0.08210767397093466,0.3189134476786009,-0.5696659341286135,0.5211362933999294,1,0.9878210425376892,1,2026-06-09 07:59:12.071820
-0.48345234716472446,-0.36163832221620923,1.4126426398033411,-0.990586052512433,-2.3627803309294904,0,1.0,1,2026-06-09 07:59:12.104280
1.6609369950118944,2.599327952607003,-0.35526926544933185,-1.8868380406201852,-0.26048397619594377,0,0.9488612413406372,1,2026-06-09 07:59:12.137758
-0.23622294984066922,-0.13992384102225702,-1.0633880419218482,0.6295611424764774,0.5745073752860862,1,0.9970690608024597,1,2026-06-09 07:59:12.177191
-1.4444056198193065,0.7491967316948879,2.102684981945891,0.22196033243705987,-0.28732516206850606,1,1.0,1,2026-06-09 07:59:12.215247
-0.09200321440752131,0.6652567669685613,-1.6806716055072182,0.21439070297730223,-0.3404639494628101,0,1.0,1,2026-06-09 07:59:12.266267
1.8978250129560454,-0.12417273380495787,1.7178876111195198,-1.0537406977820072,0.6372591668027923,1,1.0,1,2026-06-09 07:59:12.310088
0.3694002637912288,-0.8190472478647823,0.22739611463694043,1.2625188368316005,-0.2737917042866007,1,0.9999977350234985,1,2026-06-09 07:59:12.342699
-1.6419626491697632,0.0324371735225541,-0.8524230947925125,-0.2923409386638824,-0.031587769685120975,0,1.0,1,2026-06-09 07:59:12.373499
-1.6556522160155172,-1.565658339320678,0.5320668355255253,-0.4727186961696804,-2.5147443418205673,0,1.0,1,2026-06-09 07:59:12.400253
0.8348440366081351,0.32236975527423983,-0.6638748240364839,-1.2668302110582415,0.8858078963143372,0,0.9933974742889404,1,2026-06-09 07:59:12.428803
0.3993506225604296,2.432602282684073,0.47018859872493735,0.4377031412620148,-0.11692793010856513,1,1.0,1,2026-06-09 07:59:12.466297
0.866775867200791,0.6750852012481537,1.301725008565195,-0.47132291863728476,-0.3854074729439623,1,0.9999998807907104,1,2026-06-09 07:59:12.499807
-0.42910317091198014,0.8408017211789892,1.548374440296732,-0.40884049314930065,-0.37477372779309126,1,0.9999984502792358,1,2026-06-09 07:59:12.528729
0.3640772238697992,-0.19576150001290143,1.00205365313989,-2.201777290619047,-0.7767050469168946,0,1.0,1,2026-06-09 07:59:12.558590
-0.7324163339614458,-2.270356012386145,-0.913638444368804,-0.8651561158459261,-0.15110465451883032,0,1.0,1,2026-06-09 07:59:12.592474
1.1629658916602637,-0.19506065119070237,-0.9808137202711538,-0.006954541213528981,1.0991736214413494,1,0.9999997615814209,1,2026-06-09 07:59:12.621670
-0.9259588161149048,-0.8605748839214485,0.6085489592742235,-0.17153611573080052,0.6974846907094744,1,0.9960273504257202,1,2026-06-09 07:59:12.658306
0.03635320820470324,0.7516636480895671,-0.9850781140406408,0.03791534921173256,-0.16069001436315683,0,0.999950647354126,1,2026-06-09 07:59:12.699555
-1.1658909241041306,-1.5134779478686884,0.7357490352746618,-0.3009523822179781,-0.9722802816473295,0,1.0,1,2026-06-09 07:59:12.732746
-0.04617893692333225,1.1780188573493027,-2.230737845371923,-1.4466386899033263,-0.8728864418952675,0,1.0,1,2026-06-09 07:59:12.768959
1.511178866720329,0.3325869829192965,0.8173172404612269,-1.0901609191262305,-1.0695358752705262,0,0.9999995231628418,1,2026-06-09 07:59:12.806497
0.4978137167227104,0.10827433093544656,0.5987388188641266,-0.13767099092845214,0.32814372645462697,1,0.9999998807907104,1,2026-06-09 07:59:12.840851
0.20811908490510916,0.8277673890849254,0.8570082819444707,-1.5698719943917698,-2.1972685553408557,0,1.0,1,2026-06-09 07:59:12.868023
1.0517453976515072,1.2377250932619366,-0.9706230195133374,-1.8098354065456286,0.14903482100720092,0,1.0,1,2026-06-09 07:59:12.902041
0.9808382263505294,1.8475945224343147,0.566297572101451,-0.32171669658569496,-0.8431306215848626,1,0.9999926090240479,1,2026-06-09 07:59:12.937127
0.06145129167065442,-0.2492647038852564,-0.9650679057288161,2.0987556508632865,1.835168402072131,1,1.0,1,2026-06-09 07:59:12.971555
1.1860486835554285,-0.8708503978091275,0.9050193242972788,0.6896264094979019,0.49254562420405296,1,1.0,1,2026-06-09 07:59:13.004840
1.2996652670437772,0.6853711428612774,0.7900142363043355,0.6869062833722102,0.3907914080021059,1,1.0,1,2026-06-09 07:59:13.041161
-1.7336111297141834,0.13362107741055723,-0.5061919588491252,-1.2298409576400204,1.731816619300824,0,0.9490588903427124,1,2026-06-09 07:59:13.082969
1.7789953408857035,1.409220600295612,0.3052134168558746,1.4006251209526568,0.06205318060182555,1,1.0,1,2026-06-09 07:59:13.121984
0.25279727689777937,-1.043471370461983,0.44699130449884,0.1103859284244171,-1.2526521168344644,0,1.0,1,2026-06-09 07:59:13.158573
-0.001197111816596902,-0.029729563856808472,1.84756116664464,0.9442133285134096,0.06144543909146602,1,1.0,1,2026-06-09 07:59:13.191218
0.298787309801083,0.09421237810419805,-0.15291398479554774,-1.0324271973882868,-0.10105187760692926,0,1.0,1,2026-06-09 07:59:13.233131
-0.6960982566525133,-1.2003155389231464,0.5612218145475347,0.44126465993323494,-1.7367075113680779,0,1.0,1,2026-06-09 07:59:13.272508
-0.07268463749512721,1.0457013858999236,1.1092237388963209,1.0758368428852387,0.0889132069014598,1,1.0,1,2026-06-09 07:59:13.299328
-0.7950453279691511,-1.0336988273580605,0.3946049047503575,0.429280034365163,1.3373311116050655,1,1.0,1,2026-06-09 07:59:13.334882
1.1499796503420836,-0.0822286565311721,-1.1942058788608694,-0.26910659701089784,0.26723119481052465,0,0.9998842477798462,1,2026-06-09 07:59:13.371877
-0.1520832453894041,-0.5278941080776558,0.3028848149698989,-0.45395774141061046,-0.5780660837253739,0,1.0,1,2026-06-09 07:59:13.407139
0.36145283430343955,-0.3519925801292048,0.2941043889783521,0.3232040228521227,-1.0894290010915746,0,0.9999959468841553,1,2026-06-09 07:59:13.449673
-0.4312411238654122,1.4877769399164624,-1.112079512734287,-2.066654448970531,-1.8118451532425115,0,1.0,1,2026-06-09 07:59:13.499670
0.0791099465766692,0.08091727803269891,-0.06761085542512094,1.2641898289285016,-2.622834433102938,0,1.0,1,2026-06-09 07:59:13.545940
0.4459338744308236,1.6114382018035733,-1.077780764891714,-0.3298065117898951,-0.7028919172286209,0,0.9999985694885254,1,2026-06-09 07:59:13.581953
-0.8443460460775287,-0.27626200502304,1.4774852836845047,1.8873866754875204,-0.28593922504014774,1,1.0,1,2026-06-09 07:59:13.623417
1.9550602140644702,0.08557647698462487,1.803691026701081,-0.04329864965349177,0.1810578260461443,1,1.0,1,2026-06-09 07:59:13.664545
0.41547447264283455,3.228853679367535,0.9012855748447891,-0.6572645299514636,1.018997870275858,1,1.0,1,2026-06-09 07:59:13.707286
-0.3118325370843415,-0.43975018290120915,0.9586013598921113,0.0810855877711528,0.32857591451180607,1,0.9999994039535522,1,2026-06-09 07:59:13.746129
0.06398522186529246,0.3865831266054347,0.4749658974361492,-1.8869669327054153,0.7165726686095336,0,0.9999227523803711,1,2026-06-09 07:59:13.787017
-0.9320194198303006,-1.3922991355594112,-0.008411243858682436,0.13398100331445428,-0.6435061645722807,0,1.0,1,2026-06-09 07:59:13.822460
0.8810318576679744,-1.292175166370907,-0.35694374877255897,-0.5348741349330006,0.0034127296606606336,0,1.0,1,2026-06-09 07:59:13.863799
0.32886428464723877,-0.9578929496235447,0.7742826774562283,0.11300236833469973,-1.8419462533119104,0,1.0,1,2026-06-09 07:59:13.902743
-1.908591440397031,0.03768070707068877,-0.1709673177863541,-0.0534201135746335,0.022017543469782023,0,0.9999998807907104,1,2026-06-09 07:59:13.941807
0.2755598395101807,0.9976496098482998,-1.0611049009175582,-1.1219715929007947,-1.0433238578873825,0,1.0,1,2026-06-09 07:59:13.977623
0.3389166671687069,1.2949473786464456,-0.3813394382395105,-2.4516998441596547,-1.6539928626103755,0,1.0,1,2026-06-09 07:59:14.018669
-0.7830367227960116,-0.5077288874952147,-0.3583886272547264,0.08858112298091707,-0.26174633082244714,0,1.0,1,2026-06-09 07:59:14.065012
1.0993396105434072,-0.6260173056813687,-0.812317959475543,0.5288755385204617,-1.4856420699261192,0,1.0,1,2026-06-09 07:59:14.105312
0.4646917053200022,0.17755318372626688,-0.0724424899181674,1.6632761071492623,-0.547207445294718,1,1.0,1,2026-06-09 07:59:14.150025
2.1352981705240786,-0.15043144922809928,-1.2020164449702282,0.14491958099482533,-1.0012452003187682,0,0.9999998807907104,1,2026-06-09 07:59:14.186426
-0.6767558478135003,0.47203330001549115,0.6305820886501248,-0.5471677002542581,1.0624051450464007,1,1.0,1,2026-06-09 07:59:14.221837
1.2325077580211339,1.511301756563291,0.6044134071257221,1.4384287120856987,-1.8057984279740578,1,0.9999998807907104,1,2026-06-09 07:59:14.306090
-0.24290654862846256,-0.7920052563234263,0.1942258611273921,-0.4964492191967373,-0.09115784194973237,0,0.9999998807907104,1,2026-06-09 07:59:14.340838
1.9571748802040494,-0.09471979642037828,0.48879231719021393,-0.1572693299242352,0.1507132879568337,1,1.0,1,2026-06-09 07:59:14.378265
0.08101668043607146,0.5233240659731595,1.2403075355471769,1.7223939976033293,0.38462008190916686,1,1.0,1,2026-06-09 07:59:14.407776
0.6645468860356021,-1.075864509185567,-0.012876742415620562,1.015289464883589,0.9409686384171532,1,1.0,1,2026-06-09 07:59:14.437742
0.2866097327950502,0.9613939595679524,0.5657667089938189,1.2753062582593215,0.36435915695711113,1,1.0,1,2026-06-09 07:59:14.475792
-0.28069831557103464,0.41084125693302365,-2.8555943758527755,0.4578857363850495,-3.5734128252147834,0,1.0,1,2026-06-09 07:59:14.503593
-1.648463407405418,0.5267686009409842,0.5525293372667952,-1.0874287801399305,-0.6371020418789388,0,1.0,1,2026-06-09 07:59:14.532713
